Rainbow Beach,06/13/2014 03:00:00 PM,18.7,2.47,1.487,0.151,3,11.7,06/13/2014 3:00 PM,RainbowBeach201406131500
Rainbow Beach,06/13/2014 04:00:00 PM,18.3,1.85,1.435,0.14,3,11.7,06/13/2014 4:00 PM,RainbowBeach201406131600
Rainbow Beach,06/13/2014 05:00:00 PM,18.2,1.65,1.412,0.147,3,11.7,06/13/2014 5:00 PM,RainbowBeach201406131700
Rainbow Beach,06/13/2014 07:00:00 PM,18,1.45,1.417,0.178,3,11.7,06/13/2014 7:00 PM,RainbowBeach201406131900
Rainbow Beach,06/13/2014 08:00:00 PM,17.8,1.48,1.365,0.149,4,11.7,06/13/2014 8:00 PM,RainbowBeach201406132000
Rainbow Beach,06/13/2014 09:00:00 PM,17.8,1.53,1.408,0.13,5,11.7,06/13/2014 9:00 PM,RainbowBeach201406132100
Rainbow Beach,06/13/2014 10:00:00 PM,17.5,1.51,1.403,0.124,5,11.7,06/13/2014 10:00 PM,RainbowBeach201406132200
Rainbow Beach,06/13/2014 11:00:00 PM,17.1,1.49,1.448,0.128,4,11.7,06/13/2014 11:00 PM,RainbowBeach201406132300
Rainbow Beach,06/13/2014 12:00:00 AM,17.1,2.3,1.469,0.202,3,11.9,06/13/2014 12:00 AM,RainbowBeach201406132400
Rainbow Beach,06/14/2014 01:00:00 AM,16.8,1.31,1.483,0.128,3,11.7,06/14/2014 1:00 AM,RainbowBeach201406140100
Rainbow Beach,06/14/2014 02:00:00 AM,16.7,1.3,1.443,0.12,4,11.7,06/14/2014 2:00 AM,RainbowBeach201406140200
Rainbow Beach,06/14/2014 03:00:00 AM,16.6,1.31,1.524,0.119,3,11.7,06/14/2014 3:00 AM,RainbowBeach201406140300
Rainbow Beach,06/14/2014 04:00:00 AM,16.5,1.26,1.457,0.111,3,11.7,06/14/2014 4:00 AM,RainbowBeach201406140400
Rainbow Beach,06/14/2014 05:00:00 AM,16.4,1.23,1.446,0.106,3,11.7,06/14/2014 5:00 AM,RainbowBeach201406140500
Rainbow Beach,06/14/2014 06:00:00 AM,16.3,1.27,1.455,0.109,4,11.7,06/14/2014 6:00 AM,RainbowBeach201406140600
Rainbow Beach,06/14/2014 07:00:00 AM,16.2,1.14,1.42,0.104,4,11.7,06/14/2014 7:00 AM,RainbowBeach201406140700
Rainbow Beach,06/14/2014 08:00:00 AM,16.3,1.25,1.451,0.099,4,11.7,06/14/2014 8:00 AM,RainbowBeach201406140800
Rainbow Beach,06/14/2014 09:00:00 AM,16.4,1.21,1.424,0.088,4,11.7,06/14/2014 9:00 AM,RainbowBeach201406140900
Rainbow Beach,06/14/2014 10:00:00 AM,16.6,1.1,1.486,0.125,4,11.7,06/14/2014 10:00 AM,RainbowBeach201406141000
Rainbow Beach,06/14/2014 11:00:00 AM,17.1,1.25,1.459,0.093,4,11.6,06/14/2014 11:00 AM,RainbowBeach201406141100
Rainbow Beach,06/14/2014 12:00:00 PM,17.2,0.99,1.541,0.108,5,11.6,06/14/2014 12:00 PM,RainbowBeach201406141200
Rainbow Beach,06/14/2014 01:00:00 PM,17.2,0.93,1.504,0.115,4,11.7,06/14/2014 1:00 PM,RainbowBeach201406141300
Rainbow Beach,06/14/2014 02:00:00 PM,17.5,0.97,1.53,0.164,3,11.6,06/14/2014 2:00 PM,RainbowBeach201406141400
Rainbow Beach,06/14/2014 03:00:00 PM,17.1,0.92,1.495,0.144,3,11.6,06/14/2014 3:00 PM,RainbowBeach201406141500
Rainbow Beach,06/14/2014 04:00:00 PM,17.3,0.9,1.522,0.174,3,11.6,06/14/2014 4:00 PM,RainbowBeach201406141600
Rainbow Beach,06/14/2014 05:00:00 PM,17.4,0.87,1.485,0.173,2,11.6,06/14/2014 5:00 PM,RainbowBeach201406141700
Rainbow Beach,06/14/2014 06:00:00 PM,17.3,0.92,1.451,0.177,2,11.6,06/14/2014 6:00 PM,RainbowBeach201406141800
Rainbow Beach,06/14/2014 07:00:00 PM,17.2,0.91,1.481,0.168,4,11.6,06/14/2014 7:00 PM,RainbowBeach201406141900
Rainbow Beach,06/14/2014 08:00:00 PM,17.1,0.88,1.438,0.166,2,11.6,06/14/2014 8:00 PM,RainbowBeach201406142000
Rainbow Beach,06/14/2014 09:00:00 PM,17.1,0.97,1.465,0.162,2,11.6,06/14/2014 9:00 PM,RainbowBeach201406142100
Rainbow Beach,06/14/2014 10:00:00 PM,16.8,0.95,1.467,0.136,9,11.6,06/14/2014 10:00 PM,RainbowBeach201406142200
Rainbow Beach,06/14/2014 12:00:00 AM,17,1.4,1.448,0.146,4,11.7,06/14/2014 12:00 AM,RainbowBeach201406142400
Rainbow Beach,06/15/2014 01:00:00 AM,16.3,0.87,1.42,0.117,4,11.6,06/15/2014 1:00 AM,RainbowBeach201406150100
Rainbow Beach,06/15/2014 02:00:00 AM,16.1,0.79,1.478,0.114,7,11.6,06/15/2014 2:00 AM,RainbowBeach201406150200
Rainbow Beach,06/15/2014 03:00:00 AM,15.9,0.76,1.518,0.111,3,11.6,06/15/2014 3:00 AM,RainbowBeach201406150300
Rainbow Beach,06/15/2014 04:00:00 AM,15.7,0.77,1.507,0.107,3,11.6,06/15/2014 4:00 AM,RainbowBeach201406150400
Rainbow Beach,06/15/2014 05:00:00 AM,15.6,0.73,1.484,0.104,3,11.6,06/15/2014 5:00 AM,RainbowBeach201406150500
Rainbow Beach,06/15/2014 06:00:00 AM,15.5,0.65,1.457,0.11,3,11.6,06/15/2014 6:00 AM,RainbowBeach201406150600
Rainbow Beach,06/15/2014 07:00:00 AM,15.5,0.68,1.504,0.117,3,11.6,06/15/2014 7:00 AM,RainbowBeach201406150700
Rainbow Beach,06/15/2014 08:00:00 AM,15.5,0.65,1.435,0.108,3,11.6,06/15/2014 8:00 AM,RainbowBeach201406150800
Rainbow Beach,06/15/2014 10:00:00 AM,15.9,0.62,1.46,0.115,3,11.6,06/15/2014 10:00 AM,RainbowBeach201406151000
Rainbow Beach,06/15/2014 11:00:00 AM,16.1,0.63,1.466,0.12,3,11.6,06/15/2014 11:00 AM,RainbowBeach201406151100
Rainbow Beach,06/15/2014 12:00:00 PM,16.3,0.62,1.384,0.105,4,11.5,06/15/2014 12:00 PM,RainbowBeach201406151200
Rainbow Beach,06/15/2014 01:00:00 PM,16.4,0.62,1.429,0.105,4,11.5,06/15/2014 1:00 PM,RainbowBeach201406151300
Rainbow Beach,06/15/2014 03:00:00 PM,16.9,0.81,1.386,0.116,3,11.5,06/15/2014 3:00 PM,RainbowBeach201406151500
Rainbow Beach,06/15/2014 05:00:00 PM,17.2,1.03,1.438,0.111,3,11.5,06/15/2014 5:00 PM,RainbowBeach201406151700
Rainbow Beach,06/15/2014 06:00:00 PM,17.4,1.07,1.417,0.103,4,11.5,06/15/2014 6:00 PM,RainbowBeach201406151800
Rainbow Beach,06/15/2014 07:00:00 PM,17.4,1.03,1.373,0.104,3,11.5,06/15/2014 7:00 PM,RainbowBeach201406151900
Rainbow Beach,06/15/2014 08:00:00 PM,17.3,1,1.524,0.117,6,11.5,06/15/2014 8:00 PM,RainbowBeach201406152000
Rainbow Beach,06/15/2014 09:00:00 PM,17,0.85,1.362,0.117,6,11.5,06/15/2014 9:00 PM,RainbowBeach201406152100
Rainbow Beach,06/15/2014 10:00:00 PM,16.8,0.87,1.476,0.119,5,11.5,06/15/2014 10:00 PM,RainbowBeach201406152200
Rainbow Beach,06/15/2014 11:00:00 PM,16.8,0.83,1.479,0.118,3,11.5,06/15/2014 11:00 PM,RainbowBeach201406152300
Rainbow Beach,06/15/2014 12:00:00 AM,16.6,0.85,1.495,0.136,3,11.6,06/15/2014 12:00 AM,RainbowBeach201406152400
Rainbow Beach,06/16/2014 01:00:00 AM,16.6,0.75,1.464,0.089,4,11.5,06/16/2014 1:00 AM,RainbowBeach201406160100
Rainbow Beach,06/16/2014 02:00:00 AM,16.5,0.84,1.504,0.093,7,11.5,06/16/2014 2:00 AM,RainbowBeach201406160200
Rainbow Beach,06/16/2014 03:00:00 AM,16.4,0.72,1.481,0.086,6,11.5,06/16/2014 3:00 AM,RainbowBeach201406160300
Rainbow Beach,06/16/2014 04:00:00 AM,16.4,0.71,1.57,0.118,3,11.5,06/16/2014 4:00 AM,RainbowBeach201406160400
Rainbow Beach,06/16/2014 05:00:00 AM,16.4,0.69,1.481,0.087,5,11.5,06/16/2014 5:00 AM,RainbowBeach201406160500
Rainbow Beach,06/16/2014 06:00:00 AM,16.4,0.64,1.559,0.081,4,11.5,06/16/2014 6:00 AM,RainbowBeach201406160600
Rainbow Beach,06/16/2014 07:00:00 AM,16.5,0.65,1.551,0.079,4,11.5,06/16/2014 7:00 AM,RainbowBeach201406160700
Rainbow Beach,06/16/2014 08:00:00 AM,16.7,0.74,1.531,0.078,6,11.5,06/16/2014 8:00 AM,RainbowBeach201406160800
Rainbow Beach,06/16/2014 09:00:00 AM,17.1,0.72,1.496,0.089,6,11.5,06/16/2014 9:00 AM,RainbowBeach201406160900
Rainbow Beach,06/16/2014 11:00:00 AM,18.1,0.57,1.501,0.087,4,11.5,06/16/2014 11:00 AM,RainbowBeach201406161100
Rainbow Beach,06/16/2014 12:00:00 PM,18.4,0.52,1.442,0.096,3,11.5,06/16/2014 12:00 PM,RainbowBeach201406161200
Rainbow Beach,06/16/2014 01:00:00 PM,19,0.75,1.445,0.091,5,11.5,06/16/2014 1:00 PM,RainbowBeach201406161300
Rainbow Beach,06/16/2014 04:00:00 PM,18.5,0.59,1.55,0.13,3,11.5,06/16/2014 4:00 PM,RainbowBeach201406161600
Rainbow Beach,06/16/2014 05:00:00 PM,18.6,0.81,1.493,0.132,3,11.5,06/16/2014 5:00 PM,RainbowBeach201406161700
Rainbow Beach,06/16/2014 06:00:00 PM,18,0.8,1.474,0.141,4,11.5,06/16/2014 6:00 PM,RainbowBeach201406161800
Rainbow Beach,06/16/2014 07:00:00 PM,17.8,0.81,1.447,0.138,2,11.5,06/16/2014 7:00 PM,RainbowBeach201406161900
Rainbow Beach,06/16/2014 08:00:00 PM,17.8,0.95,1.38,0.144,6,11.5,06/16/2014 8:00 PM,RainbowBeach201406162000
Rainbow Beach,06/16/2014 09:00:00 PM,17.8,1.06,1.463,0.133,5,11.5,06/16/2014 9:00 PM,RainbowBeach201406162100
Rainbow Beach,06/16/2014 10:00:00 PM,17.6,0.94,1.444,0.131,5,11.5,06/16/2014 10:00 PM,RainbowBeach201406162200
Rainbow Beach,06/16/2014 12:00:00 AM,16.7,0.78,1.513,0.096,4,11.5,06/16/2014 12:00 AM,RainbowBeach201406162400
Rainbow Beach,06/17/2014 01:00:00 AM,16.6,0.84,1.42,0.106,4,11.5,06/17/2014 1:00 AM,RainbowBeach201406170100
Rainbow Beach,06/17/2014 02:00:00 AM,16.3,0.76,1.347,0.099,7,11.5,06/17/2014 2:00 AM,RainbowBeach201406170200
Rainbow Beach,06/17/2014 03:00:00 AM,15.8,0.67,1.412,0.101,5,11.5,06/17/2014 3:00 AM,RainbowBeach201406170300
Rainbow Beach,06/17/2014 04:00:00 AM,15.5,0.68,1.502,0.109,5,11.5,06/17/2014 4:00 AM,RainbowBeach201406170400
Rainbow Beach,06/17/2014 05:00:00 AM,15.2,0.62,1.374,0.086,4,11.5,06/17/2014 5:00 AM,RainbowBeach201406170500
Rainbow Beach,06/17/2014 06:00:00 AM,15.3,0.57,1.351,0.087,5,11.4,06/17/2014 6:00 AM,RainbowBeach201406170600
Rainbow Beach,06/17/2014 08:00:00 AM,15.5,0.7,1.25,0.114,3,11.4,06/17/2014 8:00 AM,RainbowBeach201406170800
Rainbow Beach,06/17/2014 09:00:00 AM,15.4,0.84,1.311,0.103,3,11.4,06/17/2014 9:00 AM,RainbowBeach201406170900
Rainbow Beach,06/17/2014 10:00:00 AM,15.7,0.63,1.286,0.096,3,11.4,06/17/2014 10:00 AM,RainbowBeach201406171000
Rainbow Beach,06/17/2014 11:00:00 AM,16.2,0.62,1.698,0.118,4,11.4,06/17/2014 11:00 AM,RainbowBeach201406171100
Rainbow Beach,06/17/2014 01:00:00 PM,16.9,0.66,1.298,0.128,3,11.4,06/17/2014 1:00 PM,RainbowBeach201406171300
Rainbow Beach,06/17/2014 02:00:00 PM,17.6,0.59,1.394,0.128,4,11.4,06/17/2014 2:00 PM,RainbowBeach201406171400
Rainbow Beach,06/17/2014 03:00:00 PM,18.4,0.53,1.529,0.121,5,11.4,06/17/2014 3:00 PM,RainbowBeach201406171500
Rainbow Beach,06/17/2014 04:00:00 PM,17.9,0.51,1.385,0.121,3,11.4,06/17/2014 4:00 PM,RainbowBeach201406171600
Rainbow Beach,06/17/2014 05:00:00 PM,18,0.56,1.521,0.135,3,11.4,06/17/2014 5:00 PM,RainbowBeach201406171700
Rainbow Beach,06/17/2014 07:00:00 PM,17.7,1.27,1.462,0.141,6,11.4,06/17/2014 7:00 PM,RainbowBeach201406171900
Rainbow Beach,06/17/2014 08:00:00 PM,17.1,0.84,1.432,0.137,3,11.4,06/17/2014 8:00 PM,RainbowBeach201406172000
Rainbow Beach,06/17/2014 09:00:00 PM,17.5,0.82,1.538,0.148,5,11.4,06/17/2014 9:00 PM,RainbowBeach201406172100
Rainbow Beach,06/17/2014 10:00:00 PM,17.1,0.91,1.38,0.127,4,11.4,06/17/2014 10:00 PM,RainbowBeach201406172200
Rainbow Beach,06/17/2014 11:00:00 PM,16.9,1.11,1.393,0.13,4,11.4,06/17/2014 11:00 PM,RainbowBeach201406172300
Rainbow Beach,06/17/2014 12:00:00 AM,16.7,0.69,1.387,0.108,3,11.5,06/17/2014 12:00 AM,RainbowBeach201406172400
Rainbow Beach,06/18/2014 01:00:00 AM,16.4,0.82,1.418,0.095,4,11.4,06/18/2014 1:00 AM,RainbowBeach201406180100
Rainbow Beach,06/18/2014 02:00:00 AM,16.2,0.78,1.435,0.092,7,11.4,06/18/2014 2:00 AM,RainbowBeach201406180200
Rainbow Beach,06/18/2014 04:00:00 AM,15.8,0.79,1.349,0.085,4,11.4,06/18/2014 4:00 AM,RainbowBeach201406180400
Rainbow Beach,06/18/2014 05:00:00 AM,15.6,0.8,1.408,0.077,5,11.4,06/18/2014 5:00 AM,RainbowBeach201406180500
Rainbow Beach,06/18/2014 06:00:00 AM,15.6,0.79,1.436,0.078,5,11.4,06/18/2014 6:00 AM,RainbowBeach201406180600
Rainbow Beach,06/18/2014 07:00:00 AM,15.6,0.74,1.509,0.088,5,11.4,06/18/2014 7:00 AM,RainbowBeach201406180700
Rainbow Beach,06/18/2014 08:00:00 AM,15.5,0.86,1.447,0.095,5,11.4,06/18/2014 8:00 AM,RainbowBeach201406180800
Rainbow Beach,06/18/2014 09:00:00 AM,15.7,0.87,1.255,0.081,4,11.4,06/18/2014 9:00 AM,RainbowBeach201406180900
Rainbow Beach,06/18/2014 10:00:00 AM,15.8,0.76,1.634,0.103,4,11.4,06/18/2014 10:00 AM,RainbowBeach201406181000
Rainbow Beach,06/18/2014 11:00:00 AM,15.9,0.78,1.507,0.098,4,11.4,06/18/2014 11:00 AM,RainbowBeach201406181100
Rainbow Beach,06/18/2014 12:00:00 PM,15.5,1.67,1.718,0.343,3,11.4,06/18/2014 12:00 PM,RainbowBeach201406181200
Rainbow Beach,06/18/2014 01:00:00 PM,15.6,1.49,1.46,0.244,3,11.4,06/18/2014 1:00 PM,RainbowBeach201406181300
Rainbow Beach,06/18/2014 02:00:00 PM,15.7,1.2,1.247,0.203,3,11.4,06/18/2014 2:00 PM,RainbowBeach201406181400
Rainbow Beach,06/18/2014 04:00:00 PM,16.5,2.77,1.547,0.205,3,11.4,06/18/2014 4:00 PM,RainbowBeach201406181600
Rainbow Beach,06/18/2014 05:00:00 PM,16.5,3.17,1.677,0.22,4,11.4,06/18/2014 5:00 PM,RainbowBeach201406181700
Rainbow Beach,06/18/2014 06:00:00 PM,16.5,2.38,1.495,0.219,4,11.3,06/18/2014 6:00 PM,RainbowBeach201406181800
Rainbow Beach,06/18/2014 08:00:00 PM,16.1,3.07,1.625,0.309,3,11.3,06/18/2014 8:00 PM,RainbowBeach201406182000
Rainbow Beach,06/18/2014 09:00:00 PM,16,2.31,1.532,0.311,3,11.3,06/18/2014 9:00 PM,RainbowBeach201406182100
Rainbow Beach,06/18/2014 10:00:00 PM,16,2.67,1.558,0.3,4,11.3,06/18/2014 10:00 PM,RainbowBeach201406182200
Rainbow Beach,06/18/2014 11:00:00 PM,16,5.86,1.63,0.283,3,11.3,06/18/2014 11:00 PM,RainbowBeach201406182300
Rainbow Beach,06/18/2014 12:00:00 AM,16.7,0.78,1.382,0.103,4,11.4,06/18/2014 12:00 AM,RainbowBeach201406182400
Rainbow Beach,06/19/2014 01:00:00 AM,15.8,4.79,1.688,0.282,3,11.1,06/19/2014 1:00 AM,RainbowBeach201406190100
Rainbow Beach,06/19/2014 02:00:00 AM,15.8,3.94,1.479,0.285,3,11.3,06/19/2014 2:00 AM,RainbowBeach201406190200
Rainbow Beach,06/19/2014 03:00:00 AM,15.7,7.42,1.627,0.332,4,11.3,06/19/2014 3:00 AM,RainbowBeach201406190300
Rainbow Beach,06/19/2014 04:00:00 AM,15.7,3.94,1.574,0.321,4,11.2,06/19/2014 4:00 AM,RainbowBeach201406190400
Rainbow Beach,06/19/2014 05:00:00 AM,15.7,2.9,1.599,0.29,3,10.8,06/19/2014 5:00 AM,RainbowBeach201406190500
Rainbow Beach,06/19/2014 06:00:00 AM,15.7,3.1,1.615,0.29,4,11.2,06/19/2014 6:00 AM,RainbowBeach201406190600
Rainbow Beach,06/19/2014 07:00:00 AM,15.7,3.13,1.697,0.312,3,11.3,06/19/2014 7:00 AM,RainbowBeach201406190700
Rainbow Beach,06/19/2014 08:00:00 AM,15.7,3.55,1.613,0.312,3,11.3,06/19/2014 8:00 AM,RainbowBeach201406190800
Rainbow Beach,06/19/2014 09:00:00 AM,15.8,4.08,1.677,0.283,3,11.3,06/19/2014 9:00 AM,RainbowBeach201406190900
Rainbow Beach,06/19/2014 10:00:00 AM,16,2.85,1.51,0.263,3,11.3,06/19/2014 10:00 AM,RainbowBeach201406191000
Rainbow Beach,06/19/2014 11:00:00 AM,16.1,3.06,1.599,0.235,4,11.3,06/19/2014 11:00 AM,RainbowBeach201406191100
Rainbow Beach,06/19/2014 12:00:00 PM,16.6,1.42,1.473,0.226,4,11.3,06/19/2014 12:00 PM,RainbowBeach201406191200
Rainbow Beach,06/19/2014 01:00:00 PM,16.8,1.67,1.664,0.213,3,11.3,06/19/2014 1:00 PM,RainbowBeach201406191300
Rainbow Beach,06/19/2014 02:00:00 PM,17.1,1.81,1.639,0.196,4,11.3,06/19/2014 2:00 PM,RainbowBeach201406191400
Rainbow Beach,06/19/2014 03:00:00 PM,17.4,1.6,1.436,0.233,4,11.3,06/19/2014 3:00 PM,RainbowBeach201406191500
Rainbow Beach,06/19/2014 04:00:00 PM,17.5,1.53,1.685,0.241,4,11.3,06/19/2014 4:00 PM,RainbowBeach201406191600
Rainbow Beach,06/19/2014 05:00:00 PM,17.5,1.41,1.539,0.254,4,11.3,06/19/2014 5:00 PM,RainbowBeach201406191700
Rainbow Beach,06/19/2014 06:00:00 PM,17.5,1.38,1.637,0.24,3,11.3,06/19/2014 6:00 PM,RainbowBeach201406191800
Rainbow Beach,06/19/2014 07:00:00 PM,17.7,1.43,1.529,0.263,3,11.3,06/19/2014 7:00 PM,RainbowBeach201406191900
Rainbow Beach,06/19/2014 08:00:00 PM,18.2,3.47,1.526,0.286,3,11.3,06/19/2014 8:00 PM,RainbowBeach201406192000
Rainbow Beach,06/19/2014 09:00:00 PM,18.1,2.39,1.68,0.273,3,11.3,06/19/2014 9:00 PM,RainbowBeach201406192100
Rainbow Beach,06/19/2014 10:00:00 PM,17.6,2.9,1.53,0.264,3,11.3,06/19/2014 10:00 PM,RainbowBeach201406192200
Rainbow Beach,06/19/2014 11:00:00 PM,17.6,1.86,1.641,0.247,3,11.3,06/19/2014 11:00 PM,RainbowBeach201406192300
Rainbow Beach,06/19/2014 12:00:00 AM,15.9,8.95,1.395,0.289,3,11,06/19/2014 12:00 AM,RainbowBeach201406192400
Rainbow Beach,06/20/2014 01:00:00 AM,17.4,1.68,1.555,0.212,3,11.3,06/20/2014 1:00 AM,RainbowBeach201406200100
Rainbow Beach,06/20/2014 02:00:00 AM,17.5,2.39,1.599,0.2,3,11.3,06/20/2014 2:00 AM,RainbowBeach201406200200
Rainbow Beach,06/20/2014 03:00:00 AM,17.3,2.18,1.41,0.166,4,11.3,06/20/2014 3:00 AM,RainbowBeach201406200300
Rainbow Beach,06/20/2014 04:00:00 AM,17.1,1.62,1.608,0.171,3,11.3,06/20/2014 4:00 AM,RainbowBeach201406200400
Rainbow Beach,06/20/2014 05:00:00 AM,17.2,1.94,1.53,0.169,3,11.3,06/20/2014 5:00 AM,RainbowBeach201406200500
Rainbow Beach,06/20/2014 06:00:00 AM,17.1,1.55,1.571,0.157,3,11.3,06/20/2014 6:00 AM,RainbowBeach201406200600
Rainbow Beach,06/20/2014 07:00:00 AM,17,0.93,1.613,0.182,3,11.3,06/20/2014 7:00 AM,RainbowBeach201406200700
Rainbow Beach,06/20/2014 08:00:00 AM,17.1,1.51,1.515,0.15,3,11.3,06/20/2014 8:00 AM,RainbowBeach201406200800
Rainbow Beach,06/20/2014 09:00:00 AM,17.2,1.22,1.533,0.152,3,11.3,06/20/2014 9:00 AM,RainbowBeach201406200900
Rainbow Beach,06/20/2014 10:00:00 AM,17.3,1.12,1.546,0.139,3,11.3,06/20/2014 10:00 AM,RainbowBeach201406201000
Rainbow Beach,06/20/2014 11:00:00 AM,17.7,1.28,1.523,0.133,3,11.3,06/20/2014 11:00 AM,RainbowBeach201406201100
Rainbow Beach,06/20/2014 12:00:00 PM,17.9,1.22,1.592,0.135,3,11.3,06/20/2014 12:00 PM,RainbowBeach201406201200
Rainbow Beach,06/20/2014 02:00:00 PM,17.8,0.93,1.538,0.139,3,11.2,06/20/2014 2:00 PM,RainbowBeach201406201400
Rainbow Beach,06/20/2014 03:00:00 PM,18,0.8,1.564,0.148,3,11.2,06/20/2014 3:00 PM,RainbowBeach201406201500
Rainbow Beach,06/20/2014 04:00:00 PM,18.1,0.75,1.592,0.147,3,11.2,06/20/2014 4:00 PM,RainbowBeach201406201600
Rainbow Beach,06/20/2014 05:00:00 PM,18.6,0.75,1.605,0.155,3,11.2,06/20/2014 5:00 PM,RainbowBeach201406201700
Rainbow Beach,06/20/2014 06:00:00 PM,18.4,0.74,1.559,0.18,2,11.3,06/20/2014 6:00 PM,RainbowBeach201406201800
Rainbow Beach,06/20/2014 07:00:00 PM,18.5,0.77,1.555,0.255,2,11.3,06/20/2014 7:00 PM,RainbowBeach201406201900
Rainbow Beach,06/20/2014 08:00:00 PM,19.6,1.9,1.553,0.238,3,11.3,06/20/2014 8:00 PM,RainbowBeach201406202000
Rainbow Beach,06/20/2014 09:00:00 PM,19.2,2.32,1.542,0.251,3,11.3,06/20/2014 9:00 PM,RainbowBeach201406202100
Rainbow Beach,06/20/2014 10:00:00 PM,18.2,1.42,1.608,0.267,3,11.2,06/20/2014 10:00 PM,RainbowBeach201406202200
Rainbow Beach,06/20/2014 11:00:00 PM,18,1.27,1.551,0.264,3,11.3,06/20/2014 11:00 PM,RainbowBeach201406202300
Rainbow Beach,06/20/2014 12:00:00 AM,17.4,1.56,1.605,0.228,3,11.3,06/20/2014 12:00 AM,RainbowBeach201406202400
Rainbow Beach,06/21/2014 01:00:00 AM,17.9,1.31,1.541,0.248,4,11.2,06/21/2014 1:00 AM,RainbowBeach201406210100
Rainbow Beach,06/21/2014 02:00:00 AM,17.9,1.33,1.592,0.263,4,11.2,06/21/2014 2:00 AM,RainbowBeach201406210200
Rainbow Beach,06/21/2014 03:00:00 AM,17.8,1.58,1.596,0.281,3,11.1,06/21/2014 3:00 AM,RainbowBeach201406210300
Rainbow Beach,06/21/2014 04:00:00 AM,17.7,1.41,1.509,0.265,3,11.2,06/21/2014 4:00 AM,RainbowBeach201406210400
Rainbow Beach,06/21/2014 05:00:00 AM,17.7,1.48,1.527,0.25,3,11.2,06/21/2014 5:00 AM,RainbowBeach201406210500
Rainbow Beach,06/21/2014 06:00:00 AM,17.6,1.4,1.57,0.251,3,11.2,06/21/2014 6:00 AM,RainbowBeach201406210600
